Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2019,80,1153,88,1409,64,H,0,32,65,14,29,10,20,14,30,20,9,4,3,15,24,54,8,23,8,19,6,20,15,10,4,2,15
2019,80,1157,72,1114,71,A,0,24,56,11,27,13,19,15,23,12,18,3,2,23,25,55,5,18,16,21,11,20,11,16,3,4,17
2019,80,1158,72,1189,53,H,0,26,54,7,22,13,17,8,26,12,12,9,1,14,19,48,9,24,6,12,5,23,14,17,4,1,17
2019,80,1160,68,1143,59,A,0,25,50,7,22,11,15,5,32,18,13,0,4,18,21,54,5,21,12,18,4,20,10,4,7,2,17
2019,80,1167,88,1465,84,A,0,35,77,6,19,12,16,23,22,16,12,11,3,16,30,61,11,32,13,16,10,20,11,15,7,3,16
2019,80,1168,81,1364,60,H,0,32,58,4,13,13,14,3,33,14,5,4,1,18,20,60,8,28,12,22,12,24,9,7,2,1,14
2019,80,1170,69,1225,48,H,0,27,52,6,19,9,13,9,25,21,11,6,2,16,17,44,6,16,8,11,4,20,13,14,3,1,16
2019,80,1183,66,1404,64,A,0,25,57,8,24,8,16,18,24,14,9,5,6,15,22,66,11,28,9,11,21,19,12,8,5,8,13
2019,80,1184,88,1240,70,H,0,32,65,9,22,15,22,10,31,13,16,11,3,18,28,70,4,24,10,13,14,26,10,20,11,3,19
2019,80,1188,87,1369,86,A,0,28,85,8,34,23,31,21,37,13,13,8,4,24,30,67,5,17,21,35,8,43,8,15,6,4,27
2019,80,1192,60,1383,58,H,0,25,49,4,13,6,9,5,26,10,13,6,4,15,24,63,4,26,6,8,14,21,12,11,2,0,13
2019,80,1202,73,1151,58,H,0,29,54,11,25,4,5,8,22,17,11,12,3,11,22,55,5,21,9,10,12,18,10,14,4,3,11
2019,80,1211,98,1365,39,A,0,36,70,10,27,16,19,14,30,21,2,9,4,12,13,48,3,18,10,15,5,22,5,18,1,3,16
2019,80,1214,88,1367,70,H,0,31,70,5,16,21,26,14,26,17,12,12,5,12,28,62,6,24,8,14,8,27,17,18,2,1,18
2019,80,1220,85,1241,68,A,0,28,54,9,20,20,29,6,21,17,7,8,4,17,25,58,7,20,11,15,13,22,12,15,1,3,23
2019,80,1227,79,1178,67,H,0,26,54,7,24,20,24,13,23,18,15,7,3,21,23,53,10,24,11,18,10,15,11,13,12,1,18
2019,80,1237,73,1324,71,H,0,27,63,6,21,13,23,18,29,14,18,10,7,13,28,70,12,36,3,7,15,22,12,17,12,2,20
2019,80,1239,86,1316,81,A,0,30,59,5,12,21,26,8,27,13,13,6,6,12,35,66,9,30,2,8,7,23,17,13,8,3,21
2019,80,1252,89,1195,81,H,0,29,65,13,29,18,23,12,27,23,18,5,0,20,28,59,12,27,13,20,5,23,19,18,6,7,24
2019,80,1255,55,1219,51,H,0,18,54,7,31,12,19,9,34,8,10,2,4,19,18,62,4,22,11,19,15,31,6,9,6,2,17
2019,80,1256,89,1267,80,H,0,33,67,7,19,16,26,10,31,19,14,9,3,13,32,69,8,27,8,9,7,30,18,16,7,4,19
2019,80,1257,84,1301,77,H,0,26,53,8,23,24,29,7,19,13,15,5,3,12,30,65,12,27,5,7,15,23,14,23,6,2,23
2019,80,1273,88,1440,68,H,0,32,57,10,19,14,19,7,25,19,10,8,4,14,24,58,10,30,10,18,13,21,14,14,6,2,18
2019,80,1277,82,1234,67,A,0,27,51,8,19,20,21,11,31,16,19,3,2,13,27,70,5,24,8,8,12,14,13,7,9,0,16
2019,80,1285,80,1226,69,H,0,29,65,10,24,12,16,12,25,16,9,10,3,17,23,53,8,23,15,20,9,27,10,16,9,5,15
2019,80,1287,67,1399,61,H,0,22,51,7,17,16,24,7,28,13,12,4,3,17,22,65,6,21,11,15,17,25,9,12,3,5,22
2019,80,1291,74,1254,72,H,0,24,59,10,29,16,19,9,21,10,8,5,5,13,29,61,8,20,6,9,12,27,13,13,3,2,16
2019,80,1294,79,1381,68,H,0,26,51,6,18,21,30,6,32,9,14,9,2,22,18,55,7,24,25,30,10,23,13,14,6,3,26
2019,80,1297,87,1453,65,H,0,35,67,7,17,10,17,16,28,19,17,11,4,18,20,52,4,20,21,24,6,22,5,18,8,5,19
2019,80,1303,85,1236,79,A,0,33,71,8,27,11,17,11,32,7,11,8,1,14,29,69,11,36,10,13,8,29,17,13,3,6,18
2019,80,1312,82,1391,59,A,0,30,50,12,22,10,16,4,32,22,16,6,3,18,22,57,2,17,13,22,9,19,10,13,11,0,15
2019,80,1330,50,1431,48,A,0,20,65,6,20,4,8,17,30,10,16,8,5,17,15,58,7,23,11,17,16,30,10,17,6,4,11
2019,80,1333,90,1450,77,H,0,34,65,10,27,12,16,15,24,23,9,7,5,12,28,56,12,28,9,10,5,19,15,12,6,3,18
2019,80,1340,78,1186,65,H,0,29,48,8,20,12,15,8,19,22,9,6,3,15,25,58,8,21,7,13,17,11,11,11,4,1,15
2019,80,1347,86,1149,78,H,0,31,60,9,23,15,17,14,16,18,9,6,1,11,30,52,9,23,9,13,7,16,12,12,3,4,16
2019,80,1349,79,1292,68,H,0,25,54,8,22,21,32,11,28,13,10,8,6,17,26,65,7,23,9,14,14,24,11,13,3,4,22
2019,80,1352,72,1357,64,H,0,24,50,8,21,16,19,7,26,14,21,9,3,20,19,52,3,14,23,29,9,21,7,15,9,2,18
2019,80,1355,87,1295,69,H,0,34,63,11,26,8,10,3,32,20,14,10,1,14,24,59,10,31,11,13,5,27,14,18,9,1,15
2019,80,1360,71,1258,58,H,0,23,51,9,25,16,22,9,23,17,11,9,4,18,25,48,1,9,7,12,4,24,10,14,5,3,20
2019,80,1362,83,1339,61,H,0,30,55,11,25,12,22,5,28,17,6,5,7,16,25,60,3,14,8,16,11,27,10,10,2,5,16
2019,80,1370,75,1152,47,A,0,29,61,12,22,5,8,14,33,16,14,4,4,16,15,54,2,11,15,20,8,19,3,8,7,2,14
2019,80,1373,57,1193,48,A,0,20,47,5,17,12,19,6,26,9,15,8,4,13,20,56,4,23,4,7,11,24,8,18,11,3,17
2019,80,1393,73,1274,53,H,0,26,53,14,30,7,8,4,24,22,6,7,11,8,20,59,8,29,5,6,15,24,11,13,4,1,8
2019,80,1396,85,1272,76,H,0,25,56,10,27,25,34,5,29,17,14,11,2,24,27,68,1,23,21,30,16,30,12,17,9,2,21
2019,80,1402,81,1209,68,A,0,32,67,13,29,4,6,13,24,18,8,4,2,12,26,55,11,30,5,9,5,24,11,10,2,8,10
2019,80,1406,75,1318,72,H,0,29,58,2,10,15,21,17,23,8,14,8,5,17,23,55,13,32,13,17,11,11,13,14,4,5,19
2019,80,1412,52,1317,49,A,0,19,56,6,23,8,15,12,32,8,10,6,3,11,18,58,12,37,1,6,11,29,14,11,5,2,13
2019,80,1418,88,1375,84,H,0,28,58,12,27,20,28,8,21,18,9,7,3,19,30,60,6,21,18,24,10,26,8,11,6,1,21
2019,80,1419,75,1407,69,H,0,27,62,6,22,15,17,9,25,14,7,6,2,13,28,60,7,22,6,9,8,24,19,13,3,3,14
2019,80,1422,83,1154,60,H,0,30,65,10,34,13,19,10,34,18,10,11,4,16,24,62,9,29,3,9,7,27,11,18,3,0,16
2019,80,1423,93,1456,88,H,0,30,59,5,12,28,35,11,22,16,8,8,0,13,31,60,14,37,12,15,7,21,19,13,1,2,25
2019,80,1425,80,1112,57,H,0,31,65,10,20,8,14,13,38,19,15,3,7,18,20,72,5,25,12,18,14,25,12,7,6,3,17
2019,80,1426,72,1204,67,A,0,25,60,9,23,13,20,11,27,15,10,7,3,17,29,65,5,21,4,9,11,27,9,12,6,5,17
2019,80,1427,88,1150,43,H,0,34,61,12,30,8,14,11,28,15,7,7,6,17,16,54,3,22,8,15,14,17,6,16,6,3,17
2019,80,1428,70,1390,66,A,0,25,53,9,14,11,16,5,24,10,13,7,0,15,25,58,4,17,12,17,11,25,11,13,6,10,15
2019,80,1430,75,1282,67,A,0,27,52,4,18,17,26,8,23,14,15,8,3,10,26,51,9,19,6,10,1,23,8,15,5,1,25
2019,80,1443,66,1379,63,A,0,26,57,6,21,8,16,10,29,12,16,7,1,11,25,61,8,26,5,12,10,27,17,9,10,2,15
2019,80,1447,83,1384,79,A,0,27,57,12,31,17,20,15,18,17,9,8,3,16,30,59,10,24,9,13,14,16,15,12,7,1,17
2019,80,1449,61,1332,56,A,0,22,40,8,20,9,11,3,18,18,19,10,2,14,21,45,6,16,8,12,7,15,11,19,10,1,14
2019,80,1451,93,1286,84,A,0,30,55,12,25,21,27,11,36,11,19,2,3,21,29,69,9,28,17,27,10,17,18,6,9,3,22
2019,80,1457,97,1205,88,H,0,31,62,15,36,20,28,10,31,14,12,4,2,18,32,63,10,26,14,23,5,25,14,10,8,0,24
2019,80,1459,107,1359,106,H,0,41,74,17,36,8,10,12,14,22,12,8,3,20,38,57,11,15,19,20,4,18,21,17,5,3,12
2019,80,1460,56,1454,54,H,0,18,53,5,27,15,21,12,26,12,12,5,2,13,20,52,6,19,8,9,5,25,10,13,4,5,18
2019,80,1466,76,1244,71,H,0,24,60,7,18,21,29,8,26,16,7,8,6,17,23,65,3,21,22,27,18,33,11,11,1,3,19
2019,81,1138,88,1245,79,A,0,33,62,10,26,12,22,7,30,18,12,9,1,14,30,69,9,23,10,15,11,29,8,14,7,3,20
2019,81,1166,75,1139,61,H,0,27,54,7,23,14,18,7,33,18,18,6,2,17,23,58,5,22,10,15,5,24,12,13,8,2,20
2019,81,1233,77,1351,71,H,0,31,64,4,21,11,17,9,33,14,15,5,6,17,25,67,9,27,12,21,14,27,15,11,8,7,15
2019,81,1276,69,1231,46,A,0,25,58,10,29,9,12,6,38,10,9,5,4,18,16,58,3,20,11,20,11,28,4,9,6,4,15
2019,81,1346,92,1265,78,A,0,30,55,15,32,17,26,7,24,17,8,3,0,17,30,56,11,26,7,14,6,22,10,8,3,1,24
2019,81,1463,79,1135,71,H,0,27,62,10,26,15,20,11,36,18,14,4,9,20,26,66,7,22,12,18,8,27,12,10,6,4,22
2019,82,1101,79,1146,56,H,0,28,60,6,20,17,24,10,27,18,12,10,6,21,15,50,4,20,22,30,11,25,7,20,7,3,16
2019,82,1102,73,1363,71,A,0,29,85,11,47,4,14,14,37,18,8,7,1,21,27,67,8,26,9,20,9,47,22,19,3,0,15
2019,82,1103,67,1296,65,H,0,20,56,14,35,13,16,9,24,14,13,7,2,19,21,50,8,21,15,20,8,29,6,17,6,1,19
2019,82,1105,68,1380,62,H,0,25,51,5,14,13,17,9,24,13,23,9,2,19,21,46,4,15,16,31,8,21,10,19,12,4,17
2019,82,1106,74,1108,59,H,0,28,57,7,22,11,16,12,23,12,13,11,4,17,19,56,5,22,16,17,13,20,8,16,7,3,16
2019,82,1107,84,1216,77,H,0,25,52,10,25,24,33,8,24,16,16,10,3,22,24,51,11,23,18,26,8,20,16,16,9,4,23
2019,82,1110,76,1137,68,H,0,20,41,4,14,32,45,5,33,10,13,4,4,23,21,63,8,27,18,25,12,24,14,8,2,2,28
2019,82,1111,77,1114,73,A,0,24,57,9,27,20,25,6,27,15,15,5,2,23,26,56,9,22,12,20,8,30,13,21,2,5,20
2019,82,1115,90,1411,86,H,0,33,62,10,18,14,24,10,28,22,14,6,3,25,28,57,4,18,26,38,7,24,8,11,9,2,20
2019,82,1119,69,1248,63,A,0,25,55,6,22,13,19,7,29,14,12,11,2,14,23,53,9,22,8,8,1,27,10,18,2,3,17
2019,82,1124,73,1104,68,H,0,30,67,6,22,7,10,16,19,14,8,6,5,11,29,57,5,17,5,7,9,22,17,13,3,7,15
2019,82,1125,96,1122,92,A,0,37,59,5,15,17,26,8,27,25,13,5,2,16,36,69,11,26,9,12,8,20,15,8,10,4,23
2019,82,1127,78,1263,66,H,0,25,46,12,25,16,25,5,27,13,12,8,2,11,27,68,7,26,5,9,17,20,14,12,7,1,23
2019,82,1129,77,1461,52,H,0,24,53,9,26,20,27,12,22,15,18,11,0,20,17,43,2,16,16,21,3,19,9,24,8,3,23
2019,82,1130,65,1448,61,A,0,27,65,7,23,4,10,12,19,17,7,6,2,13,25,56,5,23,6,6,11,32,12,16,2,3,10
2019,82,1149,74,1205,60,H,0,24,60,8,28,18,18,10,32,18,11,9,3,12,19,58,7,27,15,18,7,26,8,11,8,3,18
2019,82,1154,84,1440,82,H,0,32,68,7,30,13,17,11,28,15,15,5,3,23,24,62,9,28,25,31,14,29,11,13,9,4,18
2019,82,1156,72,1464,62,H,0,26,57,11,26,9,14,6,28,19,11,8,6,12,22,72,9,36,9,11,24,27,9,16,7,6,18
2019,82,1157,77,1117,64,A,0,28,58,10,21,11,18,10,27,13,20,12,3,22,22,54,5,23,15,24,11,22,15,19,10,4,15
2019,82,1158,74,1456,59,H,0,28,55,6,14,12,15,6,27,11,9,8,5,14,23,53,6,19,7,9,5,23,14,12,2,5,17
2019,82,1161,74,1201,65,H,0,23,51,10,20,18,32,7,33,17,13,9,5,15,23,64,8,30,11,18,11,28,13,12,8,2,24
2019,82,1162,73,1165,70,H,0,30,57,5,16,8,11,10,26,15,15,6,8,21,23,50,5,17,19,27,8,20,11,12,5,3,14
2019,82,1163,80,1455,60,H,0,31,62,11,24,7,17,15,32,15,12,5,9,16,22,65,4,16,12,14,12,20,7,8,3,4,16
2019,82,1168,80,1142,63,A,0,26,46,2,10,26,35,11,28,9,11,4,5,15,27,64,6,22,3,9,13,15,10,8,5,2,23
2019,82,1172,54,1387,53,A,0,17,43,9,26,11,13,4,22,14,12,7,2,20,17,49,6,22,13,20,15,22,12,13,5,4,18
2019,82,1173,75,1200,52,A,0,29,56,5,15,12,18,11,35,18,12,4,2,11,18,61,6,24,10,13,10,20,9,8,6,1,15
2019,82,1174,76,1180,75,H,0,29,52,11,21,7,11,7,28,18,21,3,5,16,29,64,8,23,9,12,9,18,15,9,9,2,13
2019,82,1179,70,1434,59,A,0,24,51,7,22,15,23,7,32,15,17,3,7,16,22,58,2,16,13,20,9,25,14,13,8,6,21
2019,82,1181,66,1210,53,H,0,24,58,2,21,16,19,11,27,14,13,13,7,13,24,58,3,10,2,6,10,24,11,19,10,3,17
2019,82,1185,93,1444,67,A,0,34,71,11,26,14,18,17,26,17,7,10,4,18,25,60,5,18,12,19,15,21,12,16,3,3,14
2019,82,1186,94,1170,92,A,0,31,65,11,24,21,26,13,31,15,15,4,2,26,31,74,5,17,25,33,17,24,12,10,7,3,24
2019,82,1189,89,1423,82,A,0,31,63,13,36,14,17,8,28,14,11,2,0,18,28,68,10,39,16,23,14,26,17,10,6,0,17
2019,82,1190,91,1441,69,A,0,36,65,12,25,7,14,12,20,18,10,12,2,19,23,48,8,19,15,20,8,21,7,23,2,4,14
2019,82,1192,78,1136,63,A,0,25,54,5,14,23,29,12,26,16,9,6,4,18,19,53,6,23,19,23,10,22,11,11,2,2,25
2019,82,1194,89,1198,72,A,0,28,52,7,15,26,31,6,39,15,22,8,6,22,23,69,9,30,17,24,11,21,11,15,9,5,25
2019,82,1197,72,1164,70,A,0,25,54,7,19,15,22,14,27,14,24,5,4,26,22,52,7,23,19,29,7,20,11,15,6,3,22
2019,82,1204,74,1402,58,H,0,25,53,3,14,21,25,8,28,8,12,10,3,15,23,58,7,26,5,14,12,20,9,18,9,1,18
2019,82,1206,62,1203,55,H,0,23,55,5,17,11,26,6,29,13,9,6,3,13,21,57,6,28,7,11,8,32,9,18,4,5,19
2019,82,1208,98,1400,88,H,0,32,48,12,17,22,28,9,27,25,26,12,2,15,33,68,12,28,10,15,11,11,14,15,17,4,22
2019,82,1209,77,1426,71,H,0,26,58,10,25,15,20,7,23,13,7,8,9,12,28,72,8,27,7,11,21,27,16,14,3,0,16
2019,82,1213,90,1465,73,A,0,34,66,7,23,15,22,14,20,12,6,10,1,21,25,49,11,20,12,17,6,21,14,16,1,3,20
2019,82,1214,64,1144,58,H,0,20,57,6,26,18,23,13,33,12,11,6,5,16,21,68,9,35,7,13,18,26,14,10,4,3,18
2019,82,1217,64,1171,59,H,0,22,55,6,21,14,16,9,31,11,9,3,1,11,22,58,11,30,4,7,7,26,12,9,5,1,15
2019,82,1218,80,1413,60,H,0,29,52,8,22,14,22,7,27,18,15,10,1,18,20,50,7,22,13,16,6,19,14,18,9,1,20
2019,82,1219,65,1421,61,H,0,24,53,4,15,13,18,15,25,12,14,8,7,11,22,54,9,25,8,11,10,17,10,13,9,4,15
2019,82,1220,84,1406,61,A,0,29,53,9,24,17,19,9,20,13,12,7,0,16,24,53,5,15,8,14,11,16,8,15,4,0,19
2019,82,1221,69,1298,64,H,0,24,53,12,19,9,12,6,19,19,6,11,4,15,21,55,12,30,10,13,14,26,16,15,3,0,13
2019,82,1224,80,1175,74,H,0,30,60,6,19,14,20,7,27,18,9,3,4,15,26,62,9,26,13,19,11,27,15,12,3,0,21
2019,82,1228,78,1268,67,N,0,25,59,8,23,20,22,7,18,17,9,13,1,21,20,45,6,19,21,24,6,25,11,21,4,2,17
2019,82,1235,87,1279,73,A,0,38,55,8,15,3,4,5,29,26,19,1,3,14,25,69,8,24,15,17,15,13,10,8,8,0,11
2019,82,1236,91,1176,81,H,0,33,65,12,25,13,18,9,19,14,6,6,4,12,33,59,8,19,7,9,9,26,11,15,0,3,12
2019,82,1237,80,1178,65,H,0,28,55,11,23,13,15,6,22,26,13,12,3,14,25,49,10,25,5,8,3,23,14,22,10,3,13
2019,82,1238,65,1212,63,A,0,25,60,3,17,12,19,19,24,11,16,10,2,16,20,42,6,14,17,26,5,19,10,18,7,8,18
2019,82,1240,77,1287,71,A,0,31,59,6,20,9,10,7,28,11,9,6,4,11,26,60,9,26,10,11,7,22,12,9,5,2,13
2019,82,1246,71,1242,63,H,0,25,64,4,18,17,23,17,32,14,11,4,8,13,23,63,9,23,8,11,9,27,9,8,4,2,21
2019,82,1250,94,1131,78,H,0,35,52,8,18,16,19,5,27,16,16,1,3,22,27,62,4,17,20,23,9,14,11,9,9,1,20
2019,82,1254,84,1148,71,A,0,30,62,8,26,16,21,10,28,15,14,11,7,14,27,66,5,21,12,12,10,25,14,16,8,2,24
2019,82,1256,62,1443,50,H,0,22,58,8,23,10,18,13,23,18,9,6,6,19,16,43,4,15,14,21,7,28,11,17,5,5,18
2019,82,1257,66,1338,51,H,0,22,56,8,23,14,16,9,30,14,13,8,4,15,19,54,6,21,7,13,9,27,8,17,4,4,19
2019,82,1258,69,1365,61,A,0,22,47,9,19,16,24,8,25,16,11,10,1,15,21,52,11,29,8,10,7,20,16,13,5,1,23
2019,82,1259,79,1159,72,H,0,28,62,10,28,13,21,14,17,15,12,15,1,13,29,55,6,20,8,9,9,25,18,20,5,3,20
2019,82,1261,86,1281,80,A,0,24,68,9,32,29,37,14,29,15,13,11,3,27,24,57,6,24,26,33,9,34,7,17,6,2,29
2019,82,1266,87,1462,82,A,0,28,58,14,25,17,20,6,24,10,9,7,4,16,29,58,8,18,16,22,8,26,15,10,6,5,15
2019,82,1270,79,1223,73,H,0,24,51,6,16,25,32,8,24,13,18,7,0,29,22,53,5,19,24,34,13,23,9,17,8,2,26
2019,82,1275,67,1132,53,H,0,22,54,6,19,17,24,9,29,8,10,7,2,16,19,52,10,22,5,11,7,26,10,15,5,2,19
2019,82,1280,92,1120,84,H,0,28,55,13,30,23,34,10,19,20,13,11,5,21,26,49,11,21,21,23,6,23,12,19,7,3,20
2019,82,1282,63,1370,54,H,0,21,50,7,18,14,19,3,25,8,8,7,1,16,21,50,5,14,7,14,7,27,7,14,3,5,20
2019,82,1283,55,1133,37,H,0,17,48,8,19,13,17,10,25,11,11,6,4,17,16,42,2,10,3,10,3,22,5,13,3,3,17
2019,82,1285,75,1451,68,H,0,27,59,5,17,16,24,4,29,13,6,7,4,17,26,53,5,15,11,16,2,33,6,14,0,4,19
2019,82,1286,104,1226,84,H,0,41,71,12,26,10,15,11,21,20,5,6,1,17,31,56,11,22,11,20,11,22,12,17,2,3,18
2019,82,1288,77,1126,71,H,0,22,62,6,15,27,42,12,28,13,14,8,2,21,24,70,4,20,19,29,24,35,9,23,5,5,27
2019,82,1293,100,1398,62,H,0,32,60,8,22,28,36,14,23,16,6,9,2,21,21,55,4,18,16,22,14,16,8,17,2,2,29
2019,82,1294,63,1319,48,A,0,26,61,10,27,1,2,12,30,17,9,7,2,14,18,51,3,15,9,15,7,23,7,9,4,4,7
2019,82,1295,67,1331,57,A,0,21,54,11,30,14,24,8,26,14,7,10,2,12,21,55,7,25,8,11,10,30,9,14,5,5,18
2019,82,1297,73,1454,60,H,0,24,54,12,24,13,23,8,31,18,12,2,4,9,24,65,8,22,4,4,10,29,10,13,5,4,21
2019,82,1299,51,1300,48,A,0,18,48,7,22,8,10,4,21,14,14,6,2,9,20,57,3,22,5,7,17,27,11,18,6,3,13
2019,82,1301,69,1155,67,H,0,24,54,9,24,12,13,7,19,11,15,3,0,21,25,51,0,7,17,26,10,23,5,15,8,4,16
2019,82,1308,63,1410,61,A,0,22,51,5,22,14,24,12,26,17,16,9,2,19,22,51,5,12,12,14,3,23,13,14,6,1,21
2019,82,1309,61,1230,52,A,0,20,50,6,21,15,19,11,14,12,12,9,2,10,21,43,5,18,5,6,8,20,11,21,7,5,19
2019,82,1310,75,1284,48,H,0,22,51,11,25,20,23,9,29,11,12,4,1,13,19,55,4,12,6,13,12,21,11,12,5,3,18
2019,82,1313,88,1271,60,H,0,28,51,18,27,14,17,9,23,19,12,6,4,18,23,52,5,17,9,16,10,16,10,11,3,2,13
2019,82,1317,70,1292,53,H,0,25,63,5,29,15,23,17,28,11,13,8,2,15,16,51,6,21,15,22,11,27,10,20,7,1,21
2019,82,1318,78,1241,68,A,0,24,58,11,30,19,22,11,29,14,8,4,4,14,24,60,7,21,13,15,8,23,11,9,6,3,19
2019,82,1320,81,1191,74,H,0,27,60,9,19,18,28,13,28,11,8,5,2,14,27,59,10,22,10,16,7,27,11,11,5,3,24
2019,82,1324,80,1227,67,A,0,26,59,7,20,21,28,9,28,20,8,4,6,21,23,61,2,18,19,27,12,29,13,12,3,0,23
2019,82,1325,78,1123,74,H,0,31,67,7,24,9,16,11,26,14,12,8,5,13,29,61,10,18,6,8,7,30,14,17,8,3,17
2019,82,1326,70,1304,60,A,0,24,58,9,27,13,18,14,31,8,13,8,1,14,21,58,8,22,10,12,7,24,10,11,5,1,16
2019,82,1328,86,1435,55,H,0,36,65,7,23,7,9,7,29,15,12,11,4,13,21,57,5,21,8,12,10,24,7,22,7,3,13
2019,82,1329,74,1376,70,H,0,21,52,9,27,23,29,8,26,13,9,8,4,13,26,67,9,26,9,9,15,27,14,11,2,2,22
2019,82,1334,74,1339,70,H,0,21,51,5,16,27,36,11,31,10,13,7,0,26,21,51,7,20,21,33,5,21,7,12,6,4,27
2019,82,1335,78,1386,70,N,0,27,63,14,38,10,15,7,29,19,7,6,3,16,29,72,3,24,9,15,17,30,10,10,1,3,16
2019,82,1337,84,1388,77,H,0,25,52,11,19,23,25,7,28,14,13,3,4,18,30,70,7,32,10,17,16,21,9,10,7,3,21
2019,82,1340,69,1225,53,H,0,23,53,9,26,14,20,16,22,13,18,11,5,14,21,55,6,23,5,8,13,18,10,19,7,1,20
2019,82,1341,89,1290,78,A,0,27,60,9,29,26,39,10,25,12,11,6,2,25,26,59,4,16,22,31,13,29,13,15,5,0,25
2019,82,1342,99,1457,91,H,0,32,59,13,29,22,33,13,19,19,9,4,1,16,33,63,14,36,11,13,12,21,17,16,1,1,25
2019,82,1352,57,1447,51,H,0,19,56,3,20,16,18,18,26,9,14,4,3,17,15,48,6,24,15,16,8,20,9,13,4,4,18
2019,82,1353,64,1336,60,A,0,21,60,7,16,15,21,14,27,9,14,9,0,21,20,57,6,24,14,20,13,26,9,14,8,7,19
2019,82,1355,83,1303,73,H,0,33,62,10,24,7,12,8,30,15,15,6,2,12,27,66,12,31,7,9,10,24,8,11,13,0,13
2019,82,1358,69,1249,59,H,0,24,56,13,27,8,13,7,26,20,8,4,6,19,19,59,4,21,17,21,16,26,10,11,2,3,17
2019,82,1359,75,1202,73,A,0,26,58,10,25,13,16,6,25,17,13,5,5,16,27,63,8,31,11,14,13,26,17,15,8,1,15
2019,82,1360,67,1362,63,H,0,22,46,3,14,20,27,4,33,7,13,6,2,17,21,61,8,23,13,21,12,24,12,10,6,2,25
2019,82,1361,94,1424,77,H,0,32,57,6,11,24,30,12,26,15,14,12,4,20,29,65,13,30,6,14,13,16,15,14,6,2,22
2019,82,1364,82,1253,71,A,0,30,63,8,20,14,22,15,25,16,9,7,4,24,23,56,6,18,19,35,16,24,12,12,3,4,20
2019,82,1366,92,1354,88,H,0,32,60,11,28,17,21,6,25,16,13,8,5,22,28,66,6,19,26,31,18,25,19,10,6,1,19
2019,82,1367,80,1255,63,H,0,28,61,12,28,12,14,10,24,19,12,8,5,20,20,59,4,27,19,23,17,25,6,18,4,2,14
2019,82,1368,69,1322,53,A,0,21,51,9,22,18,21,8,32,12,14,8,3,15,18,52,5,24,12,18,7,24,10,16,8,4,18
2019,82,1369,64,1183,59,H,0,19,50,8,20,18,24,9,24,13,11,5,1,11,26,59,5,22,2,2,9,27,11,14,5,1,22
2019,82,1373,53,1264,40,H,0,23,49,6,21,1,2,4,20,10,6,7,0,8,15,41,6,17,4,6,6,23,8,15,3,1,9
2019,82,1374,85,1408,75,H,0,28,61,12,25,17,23,11,22,20,9,9,5,15,25,56,9,23,16,22,12,25,19,16,4,1,19
2019,82,1375,78,1419,72,A,0,29,55,4,15,16,20,8,24,9,8,6,2,19,23,56,11,33,15,20,9,19,14,10,5,2,17
2019,82,1378,77,1187,57,A,0,29,65,7,19,12,19,16,25,17,6,9,2,18,21,53,5,21,10,16,10,22,10,16,4,4,20
2019,82,1379,101,1267,51,H,0,42,65,13,27,4,6,6,40,30,9,7,1,20,15,60,7,35,14,19,10,18,6,12,4,1,10
2019,82,1382,66,1350,57,A,0,24,57,4,12,14,16,11,29,9,8,4,4,15,20,48,4,20,13,21,2,24,9,5,4,3,12
2019,82,1383,74,1291,67,A,0,29,59,6,20,10,13,12,27,14,13,3,2,18,24,58,9,30,10,14,9,20,9,10,1,4,17
2019,82,1384,79,1357,78,H,0,27,69,12,28,13,16,14,20,15,7,8,3,15,29,54,5,17,15,19,8,28,16,15,3,5,16
2019,82,1390,75,1160,62,H,0,27,49,7,20,14,16,3,26,14,16,7,2,17,26,64,3,16,7,13,11,18,13,11,3,0,14
2019,82,1395,55,1196,50,H,0,18,50,5,20,14,19,14,31,10,17,5,6,10,19,62,8,27,4,5,13,20,14,10,7,8,16
2019,82,1397,83,1452,66,H,0,29,61,6,16,19,26,11,22,19,16,10,5,19,24,55,8,21,10,18,11,26,14,24,9,5,25
2019,82,1399,91,1184,85,N,0,32,59,11,22,16,28,8,28,22,22,12,0,20,26,58,8,21,25,27,6,26,15,18,14,1,27
2019,82,1401,65,1243,53,H,0,25,49,8,20,7,11,7,30,14,20,5,4,7,20,61,7,31,6,7,11,19,15,14,12,1,14
2019,82,1403,67,1116,64,H,0,22,43,10,19,13,19,6,19,14,21,5,4,21,21,48,4,19,18,26,9,18,6,17,10,2,20
2019,82,1404,85,1188,69,H,0,32,62,9,22,12,15,11,23,15,8,6,1,13,26,55,8,22,9,11,7,20,14,12,4,2,14
2019,82,1405,76,1141,72,H,0,29,70,5,25,13,17,18,33,16,13,4,11,16,26,71,7,17,13,20,15,26,10,8,7,1,17
2019,82,1412,89,1349,86,A,0,30,63,10,21,19,24,9,20,15,3,7,2,21,27,52,12,27,20,30,10,26,16,13,0,4,20
